seed,ROI_i,ROI_j,mean_abs_shap
45,ROI_1,ROI_13,0.0
45,ROI_1,ROI_14,0.0
45,ROI_1,ROI_16,0.0
45,ROI_1,ROI_18,0.0
45,ROI_1,ROI_20,0.0
45,ROI_1,ROI_21,0.0
45,ROI_1,ROI_22,0.0
45,ROI_1,ROI_23,0.0
45,ROI_1,ROI_24,0.0
45,ROI_1,ROI_25,0.0
45,ROI_1,ROI_26,0.0
45,ROI_1,ROI_27,0.0
45,ROI_1,ROI_28,0.0
45,ROI_1,ROI_29,0.0
45,ROI_1,ROI_30,0.0
45,ROI_2,ROI_3,0.0
45,ROI_2,ROI_4,0.0
45,ROI_2,ROI_5,0.0
45,ROI_2,ROI_37,0.0
45,ROI_2,ROI_39,0.0
45,ROI_2,ROI_41,0.0
45,ROI_2,ROI_42,0.0
45,ROI_2,ROI_43,0.0
45,ROI_2,ROI_44,0.0
45,ROI_2,ROI_45,0.0
45,ROI_2,ROI_46,0.0
45,ROI_2,ROI_47,0.0
45,ROI_2,ROI_48,0.0
45,ROI_2,ROI_49,0.0
45,ROI_2,ROI_50,0.0
45,ROI_2,ROI_51,0.0
45,ROI_2,ROI_52,0.0
45,ROI_2,ROI_53,0.0
45,ROI_2,ROI_54,0.0
45,ROI_2,ROI_55,0.0
45,ROI_2,ROI_56,0.0
45,ROI_2,ROI_57,0.0
45,ROI_2,ROI_58,0.0
45,ROI_2,ROI_59,0.0
45,ROI_2,ROI_60,0.0
45,ROI_2,ROI_62,0.0
45,ROI_3,ROI_1,0.0
45,ROI_3,ROI_2,0.0
45,ROI_3,ROI_4,0.0
45,ROI_2,ROI_38,0.0
45,ROI_2,ROI_36,0.0
45,ROI_2,ROI_6,0.0
45,ROI_2,ROI_35,0.0
45,ROI_2,ROI_7,0.0
45,ROI_2,ROI_8,0.0
45,ROI_2,ROI_9,0.0
45,ROI_2,ROI_10,0.0
45,ROI_2,ROI_11,0.0
45,ROI_2,ROI_12,0.0
45,ROI_2,ROI_13,0.0
45,ROI_2,ROI_14,0.0
45,ROI_2,ROI_15,0.0
45,ROI_2,ROI_16,0.0
45,ROI_2,ROI_18,0.0
45,ROI_2,ROI_19,0.0
45,ROI_2,ROI_20,0.0
45,ROI_2,ROI_22,0.0
45,ROI_2,ROI_23,0.0
45,ROI_2,ROI_24,0.0
45,ROI_2,ROI_25,0.0
45,ROI_2,ROI_26,0.0
45,ROI_2,ROI_27,0.0
45,ROI_2,ROI_28,0.0
45,ROI_2,ROI_29,0.0
45,ROI_2,ROI_30,0.0
45,ROI_2,ROI_31,0.0
45,ROI_2,ROI_33,0.0
45,ROI_2,ROI_34,0.0
45,ROI_5,ROI_7,0.0
45,ROI_5,ROI_8,0.0
45,ROI_5,ROI_9,0.0
45,ROI_7,ROI_58,0.0
45,ROI_7,ROI_44,0.0
45,ROI_7,ROI_45,0.0
45,ROI_7,ROI_46,0.0
45,ROI_7,ROI_47,0.0
45,ROI_7,ROI_48,0.0
45,ROI_7,ROI_49,0.0
45,ROI_7,ROI_50,0.0
45,ROI_7,ROI_51,0.0
45,ROI_7,ROI_52,0.0
45,ROI_7,ROI_53,0.0
45,ROI_7,ROI_54,0.0
45,ROI_7,ROI_57,0.0
45,ROI_7,ROI_59,0.0
45,ROI_5,ROI_10,0.0
45,ROI_7,ROI_60,0.0
45,ROI_7,ROI_61,0.0
45,ROI_7,ROI_62,0.0
45,ROI_8,ROI_1,0.0
45,ROI_8,ROI_2,0.0
45,ROI_8,ROI_3,0.0
45,ROI_8,ROI_4,0.0
45,ROI_8,ROI_5,0.0
45,ROI_8,ROI_6,0.0
45,ROI_8,ROI_7,0.0
45,ROI_8,ROI_9,0.0
45,ROI_8,ROI_10,0.0
45,ROI_7,ROI_43,0.0
45,ROI_7,ROI_42,0.0
45,ROI_7,ROI_41,0.0
45,ROI_7,ROI_40,0.0
45,ROI_7,ROI_15,0.0
45,ROI_7,ROI_16,0.0
45,ROI_7,ROI_17,0.0
45,ROI_7,ROI_18,0.0
45,ROI_7,ROI_19,0.0
45,ROI_7,ROI_20,0.0
45,ROI_7,ROI_21,0.0
45,ROI_7,ROI_22,0.0
45,ROI_7,ROI_23,0.0
45,ROI_7,ROI_24,0.0
45,ROI_7,ROI_25,0.0
45,ROI_7,ROI_26,0.0
45,ROI_7,ROI_27,0.0
45,ROI_7,ROI_28,0.0
45,ROI_7,ROI_29,0.0
45,ROI_7,ROI_30,0.0
45,ROI_7,ROI_31,0.0
45,ROI_7,ROI_32,0.0
45,ROI_7,ROI_33,0.0
45,ROI_7,ROI_34,0.0
45,ROI_7,ROI_35,0.0
45,ROI_7,ROI_36,0.0
45,ROI_7,ROI_37,0.0
45,ROI_7,ROI_38,0.0
45,ROI_7,ROI_39,0.0
45,ROI_8,ROI_11,0.0
45,ROI_8,ROI_12,0.0
45,ROI_8,ROI_13,0.0
45,ROI_8,ROI_45,0.0
45,ROI_8,ROI_47,0.0
45,ROI_8,ROI_48,0.0
45,ROI_8,ROI_49,0.0
45,ROI_8,ROI_50,0.0
45,ROI_8,ROI_52,0.0
45,ROI_8,ROI_53,0.0
45,ROI_8,ROI_54,0.0
45,ROI_8,ROI_55,0.0
45,ROI_8,ROI_56,0.0
45,ROI_8,ROI_57,0.0
45,ROI_8,ROI_58,0.0
45,ROI_8,ROI_59,0.0
45,ROI_8,ROI_60,0.0
45,ROI_8,ROI_61,0.0
45,ROI_8,ROI_62,0.0
45,ROI_9,ROI_2,0.0
45,ROI_9,ROI_3,0.0
45,ROI_9,ROI_4,0.0
45,ROI_9,ROI_5,0.0
45,ROI_9,ROI_6,0.0
45,ROI_9,ROI_7,0.0
45,ROI_9,ROI_8,0.0
45,ROI_9,ROI_9,0.0
45,ROI_9,ROI_10,0.0
45,ROI_9,ROI_11,0.0
45,ROI_8,ROI_46,0.0
45,ROI_8,ROI_44,0.0
45,ROI_8,ROI_14,0.0
45,ROI_8,ROI_43,0.0
45,ROI_8,ROI_15,0.0
45,ROI_8,ROI_16,0.0
45,ROI_8,ROI_17,0.0
45,ROI_8,ROI_19,0.0
45,ROI_8,ROI_20,0.0
45,ROI_8,ROI_22,0.0
45,ROI_8,ROI_23,0.0
45,ROI_8,ROI_24,0.0
45,ROI_8,ROI_25,0.0
45,ROI_8,ROI_26,0.0
45,ROI_8,ROI_27,0.0
45,ROI_8,ROI_28,0.0
45,ROI_8,ROI_29,0.0
45,ROI_8,ROI_30,0.0
45,ROI_8,ROI_31,0.0
45,ROI_8,ROI_32,0.0
45,ROI_8,ROI_33,0.0
45,ROI_8,ROI_34,0.0
45,ROI_8,ROI_36,0.0
45,ROI_8,ROI_37,0.0
45,ROI_8,ROI_38,0.0
45,ROI_8,ROI_39,0.0
45,ROI_8,ROI_40,0.0
45,ROI_8,ROI_41,0.0
45,ROI_8,ROI_42,0.0
45,ROI_7,ROI_14,0.0
45,ROI_7,ROI_13,0.0
45,ROI_7,ROI_12,0.0
45,ROI_5,ROI_41,0.0
45,ROI_5,ROI_43,0.0
45,ROI_5,ROI_45,0.0
45,ROI_5,ROI_46,0.0
45,ROI_5,ROI_47,0.0
45,ROI_5,ROI_48,0.0
45,ROI_5,ROI_49,0.0
45,ROI_5,ROI_50,0.0
45,ROI_5,ROI_51,0.0
45,ROI_5,ROI_52,0.0
45,ROI_5,ROI_53,0.0
45,ROI_5,ROI_54,0.0
45,ROI_5,ROI_56,0.0
45,ROI_5,ROI_57,0.0
45,ROI_5,ROI_58,0.0
45,ROI_5,ROI_59,0.0
45,ROI_5,ROI_60,0.0
45,ROI_5,ROI_61,0.0
45,ROI_5,ROI_62,0.0
45,ROI_6,ROI_1,0.0
45,ROI_6,ROI_2,0.0
45,ROI_6,ROI_3,0.0
45,ROI_6,ROI_5,0.0
45,ROI_6,ROI_6,0.0
45,ROI_6,ROI_7,0.0
45,ROI_6,ROI_8,0.0
45,ROI_5,ROI_42,0.0
45,ROI_5,ROI_39,0.0
45,ROI_6,ROI_10,0.0
45,ROI_5,ROI_38,0.0
45,ROI_5,ROI_11,0.0
45,ROI_5,ROI_12,0.0
45,ROI_5,ROI_13,0.0
45,ROI_5,ROI_14,0.0
45,ROI_5,ROI_15,0.0
45,ROI_5,ROI_16,0.0
45,ROI_5,ROI_17,0.0
45,ROI_5,ROI_18,0.0
45,ROI_5,ROI_19,0.0
45,ROI_5,ROI_21,0.0
45,ROI_5,ROI_22,0.0
45,ROI_5,ROI_24,0.0
45,ROI_5,ROI_25,0.0
45,ROI_5,ROI_26,0.0
45,ROI_5,ROI_27,0.0
45,ROI_5,ROI_28,0.0
45,ROI_5,ROI_29,0.0
45,ROI_5,ROI_30,0.0
45,ROI_5,ROI_31,0.0
45,ROI_5,ROI_32,0.0
45,ROI_5,ROI_33,0.0
45,ROI_5,ROI_34,0.0
45,ROI_5,ROI_35,0.0
45,ROI_5,ROI_36,0.0
45,ROI_5,ROI_37,0.0
45,ROI_6,ROI_9,0.0
45,ROI_6,ROI_11,0.0
45,ROI_7,ROI_11,0.0
45,ROI_6,ROI_42,0.0
45,ROI_6,ROI_44,0.0
45,ROI_6,ROI_46,0.0
45,ROI_6,ROI_47,0.0
45,ROI_6,ROI_48,0.0
45,ROI_6,ROI_49,0.0
45,ROI_6,ROI_50,0.0
45,ROI_6,ROI_51,0.0
45,ROI_6,ROI_52,0.0
45,ROI_6,ROI_53,0.0
45,ROI_6,ROI_55,0.0
45,ROI_6,ROI_56,0.0
45,ROI_6,ROI_57,0.0
45,ROI_6,ROI_58,0.0
45,ROI_6,ROI_59,0.0
45,ROI_6,ROI_60,0.0
45,ROI_6,ROI_62,0.0
45,ROI_7,ROI_1,0.0
45,ROI_7,ROI_3,0.0
45,ROI_7,ROI_4,0.0
45,ROI_7,ROI_5,0.0
45,ROI_7,ROI_6,0.0
45,ROI_7,ROI_7,0.0
45,ROI_7,ROI_8,0.0
45,ROI_7,ROI_9,0.0
45,ROI_7,ROI_10,0.0
45,ROI_6,ROI_43,0.0
45,ROI_6,ROI_41,0.0
45,ROI_6,ROI_12,0.0
45,ROI_6,ROI_40,0.0
45,ROI_6,ROI_13,0.0
45,ROI_6,ROI_14,0.0
45,ROI_6,ROI_15,0.0
45,ROI_6,ROI_16,0.0
45,ROI_6,ROI_17,0.0
45,ROI_6,ROI_18,0.0
45,ROI_6,ROI_19,0.0
45,ROI_6,ROI_21,0.0
45,ROI_6,ROI_22,0.0
45,ROI_6,ROI_23,0.0
45,ROI_6,ROI_24,0.0
45,ROI_6,ROI_25,0.0
45,ROI_6,ROI_26,0.0
45,ROI_6,ROI_27,0.0
45,ROI_6,ROI_28,0.0
45,ROI_6,ROI_30,0.0
45,ROI_6,ROI_31,0.0
45,ROI_6,ROI_32,0.0
45,ROI_6,ROI_33,0.0
45,ROI_6,ROI_34,0.0
45,ROI_6,ROI_35,0.0
45,ROI_6,ROI_36,0.0
45,ROI_6,ROI_37,0.0
45,ROI_6,ROI_38,0.0
45,ROI_6,ROI_39,0.0
45,ROI_17,ROI_16,0.0
45,ROI_17,ROI_18,0.0
45,ROI_32,ROI_53,0.0
45,ROI_27,ROI_48,0.0
45,ROI_27,ROI_36,0.0
45,ROI_27,ROI_37,0.0
45,ROI_27,ROI_38,0.0
45,ROI_27,ROI_39,0.0
45,ROI_27,ROI_40,0.0
45,ROI_27,ROI_41,0.0
45,ROI_27,ROI_42,0.0
45,ROI_27,ROI_43,0.0
45,ROI_27,ROI_44,0.0
45,ROI_27,ROI_45,0.0
45,ROI_27,ROI_46,0.0
45,ROI_27,ROI_47,0.0
45,ROI_27,ROI_49,0.0
45,ROI_27,ROI_4,0.0
45,ROI_27,ROI_50,0.0
45,ROI_27,ROI_52,0.0
45,ROI_27,ROI_53,0.0
45,ROI_27,ROI_54,0.0
45,ROI_27,ROI_55,0.0
45,ROI_27,ROI_56,0.0
45,ROI_27,ROI_57,0.0
45,ROI_27,ROI_58,0.0
45,ROI_27,ROI_59,0.0
45,ROI_27,ROI_60,0.0
45,ROI_27,ROI_61,0.0
45,ROI_27,ROI_62,0.0
45,ROI_27,ROI_35,0.0
45,ROI_27,ROI_34,0.0
45,ROI_27,ROI_33,0.0
45,ROI_27,ROI_32,0.0
45,ROI_27,ROI_6,0.0
45,ROI_27,ROI_7,0.0
45,ROI_27,ROI_8,0.0
45,ROI_27,ROI_9,0.0
45,ROI_27,ROI_10,0.0
45,ROI_27,ROI_11,0.0
45,ROI_27,ROI_12,0.0
45,ROI_27,ROI_13,0.0
45,ROI_27,ROI_14,0.0
45,ROI_27,ROI_15,0.0
45,ROI_27,ROI_16,0.0
45,ROI_27,ROI_17,0.0
45,ROI_27,ROI_18,0.0
45,ROI_27,ROI_19,0.0
45,ROI_27,ROI_20,0.0
45,ROI_27,ROI_21,0.0
45,ROI_27,ROI_22,0.0
45,ROI_27,ROI_24,0.0
45,ROI_27,ROI_25,0.0
45,ROI_27,ROI_26,0.0
45,ROI_27,ROI_27,0.0
45,ROI_27,ROI_28,0.0
45,ROI_27,ROI_29,0.0
45,ROI_27,ROI_30,0.0
45,ROI_27,ROI_31,0.0
45,ROI_28,ROI_1,0.0
45,ROI_28,ROI_2,0.0
45,ROI_28,ROI_3,0.0
45,ROI_28,ROI_33,0.0
45,ROI_28,ROI_35,0.0
45,ROI_28,ROI_36,0.0
45,ROI_28,ROI_37,0.0
45,ROI_28,ROI_38,0.0
45,ROI_28,ROI_39,0.0
45,ROI_28,ROI_40,0.0
45,ROI_28,ROI_41,0.0
45,ROI_28,ROI_42,0.0
45,ROI_28,ROI_43,0.0
45,ROI_28,ROI_44,0.0
45,ROI_28,ROI_45,0.0
45,ROI_28,ROI_46,0.0
45,ROI_28,ROI_47,0.0
45,ROI_28,ROI_48,0.0
45,ROI_28,ROI_49,0.0
45,ROI_28,ROI_50,0.0
45,ROI_28,ROI_51,0.0
45,ROI_28,ROI_52,0.0
45,ROI_28,ROI_53,0.0
45,ROI_28,ROI_54,0.0
45,ROI_28,ROI_55,0.0
45,ROI_28,ROI_56,0.0
45,ROI_28,ROI_57,0.0
45,ROI_28,ROI_58,0.0
45,ROI_28,ROI_59,0.0
45,ROI_28,ROI_34,0.0
45,ROI_28,ROI_32,0.0
45,ROI_28,ROI_4,0.0
45,ROI_28,ROI_31,0.0
45,ROI_28,ROI_5,0.0
45,ROI_28,ROI_6,0.0
45,ROI_28,ROI_7,0.0
45,ROI_28,ROI_8,0.0
45,ROI_28,ROI_9,0.0
45,ROI_28,ROI_10,0.0
45,ROI_28,ROI_11,0.0
45,ROI_28,ROI_12,0.0
45,ROI_28,ROI_13,0.0
45,ROI_28,ROI_15,0.0
45,ROI_28,ROI_16,0.0
45,ROI_28,ROI_17,0.0
45,ROI_28,ROI_18,0.0
45,ROI_28,ROI_19,0.0
45,ROI_28,ROI_20,0.0
45,ROI_28,ROI_21,0.0
45,ROI_28,ROI_22,0.0
45,ROI_28,ROI_23,0.0
45,ROI_28,ROI_24,0.0
45,ROI_28,ROI_25,0.0
45,ROI_28,ROI_26,0.0
45,ROI_28,ROI_27,0.0
45,ROI_28,ROI_28,0.0
45,ROI_28,ROI_29,0.0
45,ROI_28,ROI_30,0.0
45,ROI_27,ROI_5,0.0
45,ROI_27,ROI_3,0.0
45,ROI_25,ROI_7,0.0
45,ROI_25,ROI_51,0.0
45,ROI_25,ROI_39,0.0
45,ROI_25,ROI_40,0.0
45,ROI_25,ROI_41,0.0
45,ROI_25,ROI_42,0.0
45,ROI_25,ROI_43,0.0
45,ROI_25,ROI_44,0.0
45,ROI_25,ROI_45,0.0
45,ROI_25,ROI_46,0.0
45,ROI_25,ROI_47,0.0
45,ROI_25,ROI_48,0.0
45,ROI_25,ROI_49,0.0
45,ROI_25,ROI_50,0.0
45,ROI_25,ROI_52,0.0
45,ROI_27,ROI_2,0.0
45,ROI_25,ROI_53,0.0
45,ROI_25,ROI_54,0.0
45,ROI_25,ROI_55,0.0
45,ROI_25,ROI_56,0.0
45,ROI_25,ROI_57,0.0
45,ROI_25,ROI_58,0.0
45,ROI_25,ROI_59,0.0
45,ROI_25,ROI_60,0.0
45,ROI_25,ROI_61,0.0
45,ROI_25,ROI_62,0.0
45,ROI_26,ROI_1,0.0
45,ROI_26,ROI_2,0.0
45,ROI_25,ROI_38,0.0
45,ROI_25,ROI_37,0.0
45,ROI_25,ROI_36,0.0
45,ROI_25,ROI_35,0.0
45,ROI_25,ROI_9,0.0
45,ROI_25,ROI_10,0.0
45,ROI_25,ROI_11,0.0
45,ROI_25,ROI_12,0.0
45,ROI_25,ROI_13,0.0
45,ROI_25,ROI_14,0.0
45,ROI_25,ROI_15,0.0
45,ROI_25,ROI_16,0.0
45,ROI_25,ROI_17,0.0
45,ROI_25,ROI_18,0.0
45,ROI_25,ROI_19,0.0
45,ROI_25,ROI_21,0.0
45,ROI_25,ROI_22,0.0
45,ROI_25,ROI_23,0.0
45,ROI_25,ROI_24,0.0
45,ROI_25,ROI_25,0.0
45,ROI_25,ROI_26,0.0
45,ROI_25,ROI_27,0.0
45,ROI_25,ROI_28,0.0
45,ROI_25,ROI_29,0.0
45,ROI_25,ROI_30,0.0
45,ROI_25,ROI_31,0.0
45,ROI_25,ROI_32,0.0
45,ROI_25,ROI_33,0.0
45,ROI_25,ROI_34,0.0
45,ROI_26,ROI_3,0.0
45,ROI_26,ROI_4,0.0
45,ROI_26,ROI_5,0.0
45,ROI_26,ROI_35,0.0
45,ROI_26,ROI_37,0.0
45,ROI_26,ROI_38,0.0
45,ROI_26,ROI_40,0.0
45,ROI_26,ROI_41,0.0
45,ROI_26,ROI_42,0.0
45,ROI_26,ROI_43,0.0
45,ROI_26,ROI_44,0.0
45,ROI_26,ROI_45,0.0
45,ROI_26,ROI_46,0.0
45,ROI_26,ROI_47,0.0
45,ROI_26,ROI_49,0.0
45,ROI_26,ROI_50,0.0
45,ROI_26,ROI_51,0.0
45,ROI_26,ROI_52,0.0
45,ROI_26,ROI_53,0.0
45,ROI_26,ROI_54,0.0
45,ROI_26,ROI_55,0.0
45,ROI_26,ROI_56,0.0
45,ROI_26,ROI_57,0.0
45,ROI_26,ROI_58,0.0
45,ROI_26,ROI_59,0.0
45,ROI_26,ROI_60,0.0
45,ROI_26,ROI_61,0.0
45,ROI_26,ROI_62,0.0
45,ROI_27,ROI_1,0.0
45,ROI_26,ROI_36,0.0
45,ROI_26,ROI_33,0.0
45,ROI_26,ROI_6,0.0
45,ROI_26,ROI_32,0.0
45,ROI_26,ROI_7,0.0
45,ROI_26,ROI_8,0.0
45,ROI_26,ROI_9,0.0
45,ROI_26,ROI_10,0.0
45,ROI_26,ROI_11,0.0
45,ROI_26,ROI_12,0.0
45,ROI_26,ROI_13,0.0
45,ROI_26,ROI_14,0.0
45,ROI_26,ROI_15,0.0
45,ROI_26,ROI_16,0.0
45,ROI_26,ROI_17,0.0
45,ROI_26,ROI_18,0.0
45,ROI_26,ROI_19,0.0
45,ROI_26,ROI_20,0.0
45,ROI_26,ROI_21,0.0
45,ROI_26,ROI_22,0.0
45,ROI_26,ROI_23,0.0
45,ROI_26,ROI_24,0.0
45,ROI_26,ROI_25,0.0
45,ROI_26,ROI_26,0.0
45,ROI_26,ROI_27,0.0
45,ROI_26,ROI_28,0.0
45,ROI_26,ROI_29,0.0
45,ROI_26,ROI_30,0.0
45,ROI_26,ROI_31,0.0
45,ROI_28,ROI_60,0.0
45,ROI_28,ROI_61,0.0
45,ROI_28,ROI_62,0.0
45,ROI_31,ROI_39,0.0
45,ROI_31,ROI_27,0.0
45,ROI_31,ROI_28,0.0
45,ROI_31,ROI_29,0.0
45,ROI_31,ROI_30,0.0
45,ROI_31,ROI_31,0.0
45,ROI_31,ROI_32,0.0
45,ROI_31,ROI_33,0.0
45,ROI_31,ROI_34,0.0
45,ROI_31,ROI_35,0.0
45,ROI_31,ROI_36,0.0
45,ROI_31,ROI_37,0.0
45,ROI_31,ROI_38,0.0
45,ROI_31,ROI_40,0.0
45,ROI_29,ROI_1,0.0
45,ROI_31,ROI_41,0.0
45,ROI_31,ROI_42,0.0
45,ROI_31,ROI_43,0.0
45,ROI_31,ROI_44,0.0
45,ROI_31,ROI_45,0.0
45,ROI_31,ROI_46,0.0
45,ROI_31,ROI_47,0.0
45,ROI_31,ROI_48,0.0
45,ROI_31,ROI_49,0.0
45,ROI_31,ROI_51,0.0
45,ROI_31,ROI_52,0.0
45,ROI_31,ROI_53,0.0
45,ROI_31,ROI_26,0.0
45,ROI_31,ROI_25,0.0
45,ROI_31,ROI_24,0.0
45,ROI_31,ROI_23,0.0
45,ROI_30,ROI_60,0.0
45,ROI_30,ROI_61,0.0
45,ROI_30,ROI_62,0.0
45,ROI_31,ROI_1,0.0
45,ROI_31,ROI_2,0.0
45,ROI_31,ROI_3,0.0
45,ROI_31,ROI_4,0.0
45,ROI_31,ROI_5,0.0
45,ROI_31,ROI_6,0.0
45,ROI_31,ROI_7,0.0
45,ROI_31,ROI_8,0.0
45,ROI_31,ROI_9,0.0
45,ROI_31,ROI_10,0.0
45,ROI_31,ROI_11,0.0
45,ROI_31,ROI_12,0.0
45,ROI_31,ROI_13,0.0
45,ROI_31,ROI_14,0.0
45,ROI_31,ROI_15,0.0
45,ROI_31,ROI_16,0.0
45,ROI_31,ROI_17,0.0
45,ROI_31,ROI_18,0.0
45,ROI_31,ROI_19,0.0
45,ROI_31,ROI_20,0.0
45,ROI_31,ROI_21,0.0
45,ROI_31,ROI_22,0.0
45,ROI_31,ROI_54,0.0
45,ROI_31,ROI_55,0.0
45,ROI_31,ROI_56,0.0
45,ROI_32,ROI_24,0.0
45,ROI_32,ROI_26,0.0
45,ROI_32,ROI_27,0.0
45,ROI_32,ROI_28,0.0
45,ROI_32,ROI_29,0.0
45,ROI_32,ROI_30,0.0
45,ROI_32,ROI_31,0.0
45,ROI_32,ROI_32,0.0
45,ROI_32,ROI_33,0.0
45,ROI_32,ROI_34,0.0
45,ROI_32,ROI_35,0.0
45,ROI_32,ROI_36,0.0
45,ROI_32,ROI_38,0.0
45,ROI_32,ROI_39,0.0
45,ROI_32,ROI_40,0.0
45,ROI_32,ROI_41,0.0
45,ROI_32,ROI_42,0.0
45,ROI_32,ROI_43,0.0
45,ROI_32,ROI_44,0.0
45,ROI_32,ROI_45,0.0
45,ROI_32,ROI_46,0.0
45,ROI_32,ROI_47,0.0
45,ROI_32,ROI_48,0.0
45,ROI_32,ROI_50,0.0
45,ROI_32,ROI_51,0.0
45,ROI_32,ROI_52,0.0
45,ROI_32,ROI_25,0.0
45,ROI_32,ROI_23,0.0
45,ROI_31,ROI_57,0.0
45,ROI_32,ROI_22,0.0
45,ROI_31,ROI_58,0.0
45,ROI_31,ROI_59,0.0
45,ROI_31,ROI_60,0.0
45,ROI_31,ROI_61,0.0
45,ROI_31,ROI_62,0.0
45,ROI_1,ROI_2,0.0
45,ROI_32,ROI_2,0.0
45,ROI_32,ROI_3,0.0
45,ROI_32,ROI_4,0.0
45,ROI_32,ROI_5,0.0
45,ROI_32,ROI_6,0.0
45,ROI_32,ROI_7,0.0
45,ROI_32,ROI_8,0.0
45,ROI_32,ROI_9,0.0
45,ROI_32,ROI_10,0.0
45,ROI_32,ROI_11,0.0
45,ROI_32,ROI_12,0.0
45,ROI_32,ROI_13,0.0
45,ROI_32,ROI_14,0.0
45,ROI_32,ROI_15,0.0
45,ROI_32,ROI_16,0.0
45,ROI_32,ROI_17,0.0
45,ROI_32,ROI_18,0.0
45,ROI_32,ROI_19,0.0
45,ROI_32,ROI_21,0.0
45,ROI_30,ROI_59,0.0
45,ROI_30,ROI_58,0.0
45,ROI_30,ROI_57,0.0
45,ROI_29,ROI_30,0.0
45,ROI_29,ROI_32,0.0
45,ROI_29,ROI_33,0.0
45,ROI_29,ROI_34,0.0
45,ROI_29,ROI_35,0.0
45,ROI_29,ROI_36,0.0
45,ROI_29,ROI_37,0.0
45,ROI_29,ROI_38,0.0
45,ROI_29,ROI_39,0.0
45,ROI_29,ROI_40,0.0
45,ROI_29,ROI_41,0.0
45,ROI_29,ROI_42,0.0
45,ROI_29,ROI_43,0.0
45,ROI_29,ROI_44,0.0
45,ROI_29,ROI_45,0.0
45,ROI_29,ROI_46,0.0
45,ROI_29,ROI_47,0.0
45,ROI_29,ROI_48,0.0
45,ROI_29,ROI_49,0.0
45,ROI_29,ROI_50,0.0
45,ROI_29,ROI_51,0.0
45,ROI_29,ROI_52,0.0
45,ROI_29,ROI_53,0.0
45,ROI_29,ROI_54,0.0
45,ROI_29,ROI_55,0.0
45,ROI_29,ROI_56,0.0
45,ROI_29,ROI_31,0.0
45,ROI_29,ROI_29,0.0
45,ROI_29,ROI_58,0.0
45,ROI_29,ROI_28,0.0
45,ROI_29,ROI_2,0.0
45,ROI_29,ROI_3,0.0
45,ROI_29,ROI_4,0.0
45,ROI_29,ROI_5,0.0
45,ROI_29,ROI_6,0.0
45,ROI_29,ROI_7,0.0
45,ROI_29,ROI_8,0.0
45,ROI_29,ROI_9,0.0
45,ROI_29,ROI_10,0.0
45,ROI_29,ROI_11,0.0
45,ROI_29,ROI_12,0.0
45,ROI_29,ROI_13,0.0
45,ROI_29,ROI_14,0.0
45,ROI_29,ROI_15,0.0
45,ROI_29,ROI_17,0.0
45,ROI_29,ROI_18,0.0
45,ROI_29,ROI_19,0.0
45,ROI_29,ROI_20,0.0
45,ROI_29,ROI_21,0.0
45,ROI_29,ROI_22,0.0
45,ROI_29,ROI_23,0.0
45,ROI_29,ROI_24,0.0
45,ROI_29,ROI_25,0.0
45,ROI_29,ROI_26,0.0
45,ROI_29,ROI_27,0.0
45,ROI_29,ROI_57,0.0
45,ROI_29,ROI_59,0.0
45,ROI_30,ROI_56,0.0
45,ROI_30,ROI_26,0.0
45,ROI_30,ROI_28,0.0
45,ROI_30,ROI_29,0.0
45,ROI_30,ROI_30,0.0
45,ROI_30,ROI_31,0.0
45,ROI_30,ROI_32,0.0
45,ROI_30,ROI_33,0.0
45,ROI_30,ROI_34,0.0
45,ROI_30,ROI_35,0.0
45,ROI_30,ROI_37,0.0
45,ROI_30,ROI_38,0.0
45,ROI_30,ROI_39,0.0
45,ROI_30,ROI_41,0.0
45,ROI_30,ROI_42,0.0
45,ROI_30,ROI_43,0.0
45,ROI_30,ROI_44,0.0
45,ROI_30,ROI_45,0.0
45,ROI_30,ROI_46,0.0
45,ROI_30,ROI_47,0.0
45,ROI_30,ROI_48,0.0
45,ROI_30,ROI_49,0.0
45,ROI_30,ROI_50,0.0
45,ROI_30,ROI_51,0.0
45,ROI_30,ROI_52,0.0
45,ROI_30,ROI_53,0.0
45,ROI_30,ROI_54,0.0
45,ROI_30,ROI_27,0.0
45,ROI_30,ROI_25,0.0
45,ROI_29,ROI_60,0.0
45,ROI_30,ROI_24,0.0
45,ROI_29,ROI_61,0.0
45,ROI_29,ROI_62,0.0
45,ROI_30,ROI_1,0.0
45,ROI_30,ROI_2,0.0
45,ROI_30,ROI_3,0.0
45,ROI_30,ROI_4,0.0
45,ROI_30,ROI_5,0.0
45,ROI_30,ROI_6,0.0
45,ROI_30,ROI_7,0.0
45,ROI_30,ROI_8,0.0
45,ROI_30,ROI_9,0.0
45,ROI_30,ROI_10,0.0
45,ROI_30,ROI_11,0.0
45,ROI_30,ROI_12,0.0
45,ROI_30,ROI_13,0.0
45,ROI_30,ROI_14,0.0
45,ROI_30,ROI_15,0.0
45,ROI_30,ROI_16,0.0
45,ROI_30,ROI_17,0.0
45,ROI_30,ROI_18,0.0
45,ROI_30,ROI_19,0.0
45,ROI_30,ROI_20,0.0
45,ROI_30,ROI_21,0.0
45,ROI_30,ROI_22,0.0
45,ROI_30,ROI_23,0.0
45,ROI_25,ROI_8,0.0
45,ROI_25,ROI_6,0.0
45,ROI_17,ROI_19,0.0
